UserMail,ExperimentNo,SampleNo,ModNo,O,C,E,A,N,TimeSeconds,CheckBoxes,FileName
105,11,72,0,3,-3,-3,3,-3,36,0,805
105,11,75,0,3,3,3,3,3,34,0,858
105,11,79,0,-3,3,3,-3,-3,22,0,888
105,11,82,0,-3,-3,-3,-3,-3,18,0,926
105,11,84,0,3,-3,3,-3,3,22,0,1117
105,11,97,0,-3,-3,3,-3,3,20,0,1272
106,11,0,0,-3,2,-3,1,-3,24,0,0
106,11,1,0,-1,3,0,1,-2,15,0,2
106,11,2,0,-3,-3,-3,0,3,15,0,204
106,11,3,0,-1,2,-2,0,-1,30,0,207
106,11,4,0,1,0,2,1,0,28,0,227
106,11,5,0,2,0,2,2,-1,15,0,232
106,11,6,0,2,1,3,1,-2,12,0,233
106,11,7,0,1,0,2,1,-1,36,0,234
106,11,8,0,2,-1,2,1,0,13,0,239
106,11,9,0,2,1,1,0,-1,16,0,240
106,11,10,0,2,2,3,2,-1,15,0,245
106,11,11,0,0,-1,0,-2,0,17,0,247
106,11,12,0,2,0,3,2,0,19,0,258
106,11,13,0,1,0,1,1,0,14,0,259
106,11,14,0,1,0,2,1,0,14,0,260
106,11,15,0,1,0,1,2,-1,16,0,263
106,11,16,0,3,0,3,2,0,14,0,265
106,11,17,0,2,-1,2,1,1,18,0,272
106,11,18,0,2,-1,1,2,0,29,0,274
106,11,19,0,1,-1,2,1,0,40,0,276
106,11,20,0,2,-1,3,2,0,16,0,280
106,11,21,0,1,0,1,1,-1,15,0,281
106,11,22,0,1,2,3,3,-1,14,0,284
106,11,23,0,2,1,3,3,-1,14,0,287
106,11,24,0,1,0,1,2,-1,14,0,289
106,11,25,0,1,0,2,1,-1,30,0,290
106,11,26,0,2,0,3,1,0,19,0,292
106,11,27,0,1,0,3,2,0,15,0,293
106,11,28,0,1,-1,3,2,0,32,0,299
106,11,29,0,1,-1,1,1,0,19,0,301
106,11,30,0,1,0,1,1,-1,13,0,303
106,11,31,0,1,0,2,1,-1,13,0,304
106,11,32,0,1,0,2,1,0,12,0,305
106,11,33,0,2,0,1,2,0,19,0,306
106,11,34,0,1,-1,1,1,0,19,0,307
106,11,35,0,2,-1,2,1,0,18,0,308
106,11,36,0,2,0,3,2,0,22,0,311
106,11,37,0,2,0,1,1,0,40,0,313
106,11,38,0,1,-1,2,1,0,13,0,314
106,11,39,0,0,-1,0,0,2,35,0,316
106,11,40,0,1,-1,1,-1,0,42,0,318
106,11,41,0,1,0,1,1,-1,11,0,323
106,11,42,0,1,0,2,1,0,10,0,324
106,11,43,0,0,0,1,1,-1,14,0,325
106,11,44,0,1,0,2,2,-1,21,0,326
106,11,45,0,0,3,0,1,-1,19,0,327
106,11,46,0,2,-2,3,1,0,14,0,329
106,11,47,0,1,0,2,1,0,59,0,331
106,11,48,0,1,1,2,1,-1,17,0,333
106,11,49,0,1,0,2,1,0,12,0,335
106,11,50,0,3,-1,3,2,-1,28,0,336
106,11,51,0,2,1,2,2,-1,26,0,337
106,11,52,0,1,0,1,1,0,13,0,338
106,11,53,0,1,0,2,2,0,14,0,339
106,11,54,0,1,-1,2,-2,0,55,0,340
106,11,55,0,0,2,-1,0,-3,19,0,352
106,11,56,0,1,-2,3,2,1,17,0,359
106,11,57,0,1,2,-1,1,-3,16,0,364
106,11,58,0,1,1,0,1,-1,14,0,365
106,11,59,0,-2,1,-3,-1,-3,17,0,491
106,11,60,0,-2,2,-1,1,-3,25,0,561
106,11,61,0,-2,-3,-3,0,3,21,0,566
106,11,62,0,0,0,1,-3,0,19,0,604
106,11,63,0,-1,-1,1,-3,1,18,0,621
106,11,64,0,0,-2,1,-3,2,17,0,629
106,11,65,0,0,0,2,-3,1,28,0,631
106,11,66,0,0,-1,3,-2,1,31,0,642
106,11,67,0,-1,-1,1,-2,1,18,0,648
106,11,68,0,0,-1,0,-3,1,30,0,651
106,11,69,0,0,0,1,-2,1,13,0,661
106,11,70,0,0,-2,1,0,1,29,0,662
106,11,71,0,0,-1,1,-1,1,14,0,678
106,11,72,0,-2,1,-1,1,-3,20,0,805
106,11,73,0,1,-1,1,1,-1,17,0,830
106,11,74,0,0,0,-2,0,1,25,0,857
106,11,75,0,-1,1,-2,0,2,16,0,858
106,11,76,0,-2,-1,-3,0,3,18,0,861
106,11,77,0,-1,-1,-1,0,3,20,0,872
106,11,78,0,-1,1,1,0,-2,26,0,884
106,11,79,0,0,1,-1,0,3,37,0,888
106,11,80,0,0,-1,-1,0,2,14,0,896
106,11,81,0,0,1,-1,0,2,21,0,898
106,11,82,0,-2,1,-2,-1,1,42,0,926
106,11,83,0,1,0,2,3,-1,469,0,1103
106,11,84,0,1,1,1,-2,0,43,0,1117
106,11,85,0,1,1,1,1,-1,17,0,1139
106,11,86,0,-1,1,1,2,-1,21,0,1140
106,11,87,0,-2,1,-2,0,-2,28,0,1162
106,11,88,0,-2,-1,-2,0,2,37,0,1206
106,11,89,0,-1,0,-3,0,3,20,0,1222
106,11,90,0,-1,1,-3,0,2,35,0,1225
106,11,91,0,0,0,1,1,-1,22,0,1239
106,11,92,0,1,-1,2,-2,1,23,0,1250
106,11,93,0,0,-1,1,-2,0,33,0,1251
106,11,94,0,-1,1,1,-3,1,24,0,1255
106,11,95,0,-1,2,1,1,-2,13,0,1259
106,11,96,0,2,1,2,1,-2,25,0,1269
106,11,97,0,0,0,1,-2,-1,18,0,1272
106,11,98,0,1,2,1,1,-2,25,0,1276
106,11,99,0,1,1,2,0,-1,18,0,1284
107,11,10,0,2,1,2,-2,1,23,0,245
107,11,47,0,1,-1,2,1,2,21,0,331
107,11,82,0,-1,-2,-1,1,2,18,0,926
